Variable,STATION_ID,Month,Mean,Min,Max,Nobs
PHOSPHORUS_TOTAL,2-MBN000.96,9,0.027777777777777776,0.02,0.06,9
PHOSPHORUS_TOTAL,2-MBN000.96,10,0.0275,0.02,0.04,8
PHOSPHORUS_TOTAL,2-POL017.59,5,0.010952380952380953,0,0.03666666666666667,14
PHOSPHORUS_TOTAL,2-POL017.59,6,0.011282051282051283,0,0.02,14
PHOSPHORUS_TOTAL,2-POL017.59,7,0.014102564102564103,0,0.02,13
PHOSPHORUS_TOTAL,2-POL017.59,8,0.014545454545454545,0.01,0.03,11
PHOSPHORUS_TOTAL,2-POL017.59,9,0.02,0.01,0.05,14
PHOSPHORUS_TOTAL,2-POL017.59,10,0.018333333333333333,0.01,0.03,12
PHOSPHORUS_TOTAL,2-SDY004.27,5,0.029666666666666668,0.016666666666666666,0.04,10
PHOSPHORUS_TOTAL,2-SDY004.27,6,0.02727272727272727,0.02,0.03,11
PHOSPHORUS_TOTAL,2-SDY004.27,7,0.022222222222222223,0.01,0.03,10
PHOSPHORUS_TOTAL,2-SDY004.27,8,0.024444444444444446,0.02,0.03,9
PHOSPHORUS_TOTAL,2-SDY004.27,9,0.026666666666666665,0.02,0.04,9
PHOSPHORUS_TOTAL,2-SDY004.27,10,0.02625,0.02,0.04,8
PHOSPHORUS_TOTAL,2-SDY005.85,5,0.028,0.02,0.04,10
PHOSPHORUS_TOTAL,2-SDY005.85,6,0.02909090909090909,0.02,0.04,11
PHOSPHORUS_TOTAL,2-SDY005.85,7,0.025555555555555554,0.01,0.04,10
PHOSPHORUS_TOTAL,2-SDY005.85,8,0.026666666666666665,0.02,0.03,9
PHOSPHORUS_TOTAL,2-SDY005.85,9,0.025555555555555557,0.02,0.04,9
PHOSPHORUS_TOTAL,2-SDY005.85,10,0.0325,0.02,0.06,8
PHOSPHORUS_TOTAL,2-XDD000.40,5,0.34700000000000003,0.05,1.86,10
PHOSPHORUS_TOTAL,2-XDD000.40,6,0.202,0.07,0.4,10
PHOSPHORUS_TOTAL,2-XDD000.40,7,0.7685714285714286,0.09,5.2,14
PHOSPHORUS_TOTAL,2-XDD000.40,8,0.21846153846153846,0.08,0.74,26
PHOSPHORUS_TOTAL,2-XDD000.40,9,0.3622222222222222,0.12,0.82,9
PHOSPHORUS_TOTAL,2-XDD000.40,10,0.37727272727272726,0.16,0.8,11
PHOSPHORUS_TOTAL,4ABSA000.62,5,0.017246376811594202,0.01,0.1,23
PHOSPHORUS_TOTAL,4ABSA000.62,6,0.01741935483870968,0,0.1,31
PHOSPHORUS_TOTAL,4ABSA000.62,7,0.011,0,0.025,25
PHOSPHORUS_TOTAL,4ABSA000.62,8,0.015483870967741935,0,0.1,31
PHOSPHORUS_TOTAL,4ABSA000.62,9,0.012,0,0.025,20
PHOSPHORUS_TOTAL,4ABSA000.62,10,0.015061728395061728,0.005,0.045,28
PHOSPHORUS_TOTAL,4ABWR002.50,5,0.016733333333333333,0,0.065,25
PHOSPHORUS_TOTAL,4ABWR002.50,6,0.01780952380952381,0,0.09,35
PHOSPHORUS_TOTAL,4ABWR002.50,7,0.013641975308641975,0,0.049999999999999996,27
PHOSPHORUS_TOTAL,4ABWR002.50,8,0.01888888888888889,0,0.1,33
PHOSPHORUS_TOTAL,4ABWR002.50,9,0.015151515151515152,0,0.055,22
PHOSPHORUS_TOTAL,4ABWR002.50,10,0.026166666666666668,0,0.3566666666666667,31
PHOSPHORUS_TOTAL,4ABWR010.55,5,0.022933333333333333,0.01,0.055,25
PHOSPHORUS_TOTAL,4ABWR010.55,6,0.024852941176470588,0,0.13333333333333333,34
PHOSPHORUS_TOTAL,4ABWR010.55,7,0.02665432098765432,0.01,0.095,27
PHOSPHORUS_TOTAL,4ABWR010.55,8,0.031857142857142855,0.01,0.2,35
PHOSPHORUS_TOTAL,4ABWR010.55,9,0.028181818181818183,0.01,0.07,22
PHOSPHORUS_TOTAL,4ABWR010.55,10,0.026954022988505747,0.01,0.065,30
PHOSPHORUS_TOTAL,4ABWR017.42,5,0.05313333333333334,0.03,0.28,25
PHOSPHORUS_TOTAL,4ABWR017.42,6,0.05231182795698925,0.02,0.13,31
PHOSPHORUS_TOTAL,4ABWR017.42,7,0.04425925925925926,0.03,0.085,27
PHOSPHORUS_TOTAL,4ABWR017.42,8,0.046720430107526884,0.02,0.15000000000000002,31
PHOSPHORUS_TOTAL,4ABWR017.42,9,0.03916666666666667,0.02,0.06666666666666667,22
PHOSPHORUS_TOTAL,4ABWR017.42,10,0.03351851851851852,0.02,0.07666666666666666,28
PHOSPHORUS_TOTAL,4ACCK001.80,5,0.016133333333333333,0,0.05,25
PHOSPHORUS_TOTAL,4ACCK001.80,6,0.014827586206896552,0,0.04,30
PHOSPHORUS_TOTAL,4ACCK001.80,7,0.0114,0,0.04,25
PHOSPHORUS_TOTAL,4ACCK001.80,8,0.12826923076923077,0,2.875,27
PHOSPHORUS_TOTAL,4ACCK001.80,9,0.009679487179487179,0,0.02,26
PHOSPHORUS_TOTAL,4ACCK001.80,10,0.013043478260869566,0,0.035,24
PHOSPHORUS_TOTAL,4ACOA000.60,5,0.030416666666666668,0,0.3466666666666667,24
PHOSPHORUS_TOTAL,4ACOA000.60,6,0.013225806451612903,0,0.07333333333333333,31
PHOSPHORUS_TOTAL,4ACOA000.60,7,0.011,0,0.03,25
PHOSPHORUS_TOTAL,4ACOA000.60,8,0.02436781609195402,0,0.29,29
PHOSPHORUS_TOTAL,4ACOA000.60,9,0.0135,0,0.034999999999999996,20
PHOSPHORUS_TOTAL,4ACOA000.60,10,0.01358974358974359,0,0.04,27
PHOSPHORUS_TOTAL,4AGIL002.39,5,0.021933333333333332,0.01,0.05,25
PHOSPHORUS_TOTAL,4AGIL002.39,6,0.027474747474747475,0.005,0.13333333333333333,33
PHOSPHORUS_TOTAL,4AGIL002.39,7,0.03234567901234568,0.01,0.13,27
PHOSPHORUS_TOTAL,4AGIL002.39,8,0.038181818181818185,0.01,0.1366666666666667,33
PHOSPHORUS_TOTAL,4AGIL002.39,9,0.02803030303030303,0.01,0.09,22
PHOSPHORUS_TOTAL,4AGIL002.39,10,0.02642857142857143,0.01,0.07,29
PHOSPHORUS_TOTAL,4AROA000.00,5,0.02181818181818182,0.02,0.03,12
PHOSPHORUS_TOTAL,4AROA000.00,6,0.020256410256410257,0.01,0.05,13
PHOSPHORUS_TOTAL,4AROA000.00,7,0.017142857142857144,0.01,0.03,14
PHOSPHORUS_TOTAL,4AROA000.00,8,0.017435897435897435,0.01,0.02,13
PHOSPHORUS_TOTAL,4AROA000.00,9,0.02,0.02,0.02,12
PHOSPHORUS_TOTAL,4AROA000.00,10,0.02181818181818182,0.01,0.05,11
PHOSPHORUS_TOTAL,4AROA004.54,5,0.019393939393939394,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA004.54,6,0.023846153846153847,0,0.06,13
PHOSPHORUS_TOTAL,4AROA004.54,7,0.018571428571428572,0.01,0.03,14
PHOSPHORUS_TOTAL,4AROA004.54,8,0.02,0.01,0.03,13
PHOSPHORUS_TOTAL,4AROA004.54,9,0.020833333333333332,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA004.54,10,0.02,0.01,0.04,11
PHOSPHORUS_TOTAL,4AROA008.66,5,0.019090909090909092,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA008.66,6,0.022307692307692306,0,0.04,13
PHOSPHORUS_TOTAL,4AROA008.66,7,0.019285714285714285,0.01,0.03,14
PHOSPHORUS_TOTAL,4AROA008.66,8,0.018461538461538463,0.01,0.02,13
PHOSPHORUS_TOTAL,4AROA008.66,9,0.018333333333333333,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA008.66,10,0.02,0.01,0.05,11
PHOSPHORUS_TOTAL,4AROA018.36,5,0.01818181818181818,0.01,0.03,15
PHOSPHORUS_TOTAL,4AROA018.36,6,0.01138888888888889,0.006666666666666667,0.03,16
PHOSPHORUS_TOTAL,4AROA018.36,7,0.012857142857142857,0.01,0.02,18
PHOSPHORUS_TOTAL,4AROA018.36,8,0.010769230769230769,0,0.02,18
PHOSPHORUS_TOTAL,4AROA018.36,9,0.0125,0,0.04,13
PHOSPHORUS_TOTAL,4AROA018.36,10,0.014,0.01,0.02,11
PHOSPHORUS_TOTAL,4AROA022.52,5,0.017272727272727273,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA022.52,6,0.013333333333333334,0.01,0.02,12
PHOSPHORUS_TOTAL,4AROA022.52,7,0.012142857142857143,0,0.02,14
PHOSPHORUS_TOTAL,4AROA022.52,8,0.01,0,0.02,13
PHOSPHORUS_TOTAL,4AROA022.52,9,0.015000000000000001,0.01,0.05,12
PHOSPHORUS_TOTAL,4AROA022.52,10,0.013000000000000001,0.01,0.02,10
PHOSPHORUS_TOTAL,4AROA028.04,5,0.023636363636363636,0.01,0.05,12
PHOSPHORUS_TOTAL,4AROA028.04,6,0.0175,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA028.04,7,0.015,0.01,0.02,14
PHOSPHORUS_TOTAL,4AROA028.04,8,0.012307692307692308,0.01,0.02,13
PHOSPHORUS_TOTAL,4AROA028.04,9,0.013333333333333334,0.01,0.02,12
PHOSPHORUS_TOTAL,4AROA028.04,10,0.015,0.01,0.02,10
PHOSPHORUS_TOTAL,4AROA032.42,5,0.02727272727272727,0.02,0.06,12
PHOSPHORUS_TOTAL,4AROA032.42,6,0.020833333333333332,0.01,0.04,12
PHOSPHORUS_TOTAL,4AROA032.42,7,0.02142857142857143,0.01,0.03,14
PHOSPHORUS_TOTAL,4AROA032.42,8,0.01564102564102564,0.01,0.02,13
PHOSPHORUS_TOTAL,4AROA032.42,9,0.0175,0.01,0.03,12
PHOSPHORUS_TOTAL,4AROA032.42,10,0.021,0.01,0.03,10
PHOSPHORUS_TOTAL,4AROA038.49,5,0.045384615384615384,0.02,0.14,20
PHOSPHORUS_TOTAL,4AROA038.49,6,0.031538461538461536,0.02,0.05,20
PHOSPHORUS_TOTAL,4AROA038.49,7,0.03,0.02,0.04,24
PHOSPHORUS_TOTAL,4AROA038.49,8,0.025,0.01,0.04,22
PHOSPHORUS_TOTAL,4AROA038.49,9,0.029487179487179487,0.02,0.04,18
PHOSPHORUS_TOTAL,4AROA038.49,10,0.045454545454545456,0.02,0.12,14
PHOSPHORUS_TOTAL,4AROA043.14,5,0.05590909090909091,0.03,0.17,13
PHOSPHORUS_TOTAL,4AROA043.14,6,0.04583333333333334,0.02,0.07,13
PHOSPHORUS_TOTAL,4AROA043.14,7,0.03642857142857143,0.02,0.06,15
PHOSPHORUS_TOTAL,4AROA043.14,8,0.032692307692307694,0.02,0.05,14
PHOSPHORUS_TOTAL,4AROA043.14,9,0.04041666666666667,0.02,0.06,13
PHOSPHORUS_TOTAL,4AROA043.14,10,0.05555555555555556,0.02,0.11,10
PHOSPHORUS_TOTAL,4AROA140.66,5,0.016746031746031745,0.01,0.03333333333333333,21
PHOSPHORUS_TOTAL,4AROA140.66,6,0.014583333333333334,0,0.04,20
PHOSPHORUS_TOTAL,4AROA140.66,7,0.014920634920634921,0,0.03333333333333333,21
PHOSPHORUS_TOTAL,4AROA140.66,8,0.01525,0,0.03666666666666667,20
PHOSPHORUS_TOTAL,4AROA140.66,9,0.0175,0.01,0.043333333333333335,18
PHOSPHORUS_TOTAL,4AROA140.66,10,0.018518518518518517,0.01,0.035,18
PHOSPHORUS_TOTAL,4AROA145.34,5,0.019333333333333334,0.006666666666666667,0.06,20
PHOSPHORUS_TOTAL,4AROA145.34,6,0.015,0,0.03,19
PHOSPHORUS_TOTAL,4AROA145.34,7,0.01753968253968254,0.01,0.04,21
PHOSPHORUS_TOTAL,4AROA145.34,8,0.01868421052631579,0.01,0.030000000000000002,19
PHOSPHORUS_TOTAL,4AROA145.34,9,0.02131578947368421,0.01,0.04,19
PHOSPHORUS_TOTAL,4AROA145.34,10,0.02277777777777778,0.01,0.05,18
PHOSPHORUS_TOTAL,4AROA153.59,5,0.01818181818181818,0.01,0.04,11
PHOSPHORUS_TOTAL,4AROA153.59,6,0.01875,0.01,0.02,8
PHOSPHORUS_TOTAL,4AROA153.59,7,0.023,0.01,0.03,10
PHOSPHORUS_TOTAL,4AROA153.59,8,0.019333333333333334,0.01,0.03,10
PHOSPHORUS_TOTAL,4AROA153.59,9,0.027,0.01,0.05,10
PHOSPHORUS_TOTAL,4AROA153.59,10,0.02,0.01,0.04,8
PHOSPHORUS_TOTAL,4AROA158.22,5,0.016346153846153847,0.01,0.08,26
PHOSPHORUS_TOTAL,4AROA158.22,6,0.01553921568627451,0,0.1,35
PHOSPHORUS_TOTAL,4AROA158.22,7,0.0104,0,0.034999999999999996,25
PHOSPHORUS_TOTAL,4AROA158.22,8,0.025885416666666668,0,0.4,33
PHOSPHORUS_TOTAL,4AROA158.22,9,0.0128,0,0.06,25
PHOSPHORUS_TOTAL,4AROA158.22,10,0.017037037037037038,0,0.1,28
PHOSPHORUS_TOTAL,4AROA163.76,5,0.012564102564102564,0,0.025,26
PHOSPHORUS_TOTAL,4AROA163.76,6,0.01657142857142857,0,0.1,36
PHOSPHORUS_TOTAL,4AROA163.76,7,0.01,0,0.02,25
PHOSPHORUS_TOTAL,4AROA163.76,8,0.01720588235294118,0,0.1,35
PHOSPHORUS_TOTAL,4AROA163.76,9,0.013933333333333334,0,0.045,25
PHOSPHORUS_TOTAL,4AROA163.76,10,0.014761904761904763,0,0.05,29
PHOSPHORUS_TOTAL,4AROA167.34,5,0.016933333333333335,0,0.065,25
PHOSPHORUS_TOTAL,4AROA167.34,6,0.021666666666666667,0,0.125,33
PHOSPHORUS_TOTAL,4AROA167.34,7,0.010133333333333333,0,0.02,25
PHOSPHORUS_TOTAL,4AROA167.34,8,0.02011111111111111,0,0.1,31
PHOSPHORUS_TOTAL,4AROA167.34,9,0.014871794871794871,0,0.034999999999999996,26
PHOSPHORUS_TOTAL,4AROA167.34,10,0.016,0,0.04,26
PHOSPHORUS_TOTAL,4AROA175.63,5,0.0206,0,0.045000000000000005,28
PHOSPHORUS_TOTAL,4AROA175.63,6,0.022824074074074073,0.01,0.1,43
PHOSPHORUS_TOTAL,4AROA175.63,7,0.023205128205128205,0.01,0.11499999999999999,31
PHOSPHORUS_TOTAL,4AROA175.63,8,0.03312380952380953,0.01,0.1,44
PHOSPHORUS_TOTAL,4AROA175.63,9,0.026086956521739132,0.01,0.06999999999999999,27
PHOSPHORUS_TOTAL,4AROA175.63,10,0.02935483870967742,0.01,0.08,36
PHOSPHORUS_TOTAL,4AROA180.21,5,0.02888888888888889,0.01,0.08499999999999999,24
PHOSPHORUS_TOTAL,4AROA180.21,6,0.024494949494949497,0.01,0.08333333333333334,34
PHOSPHORUS_TOTAL,4AROA180.21,7,0.029733333333333334,0.01,0.09,25
PHOSPHORUS_TOTAL,4AROA180.21,8,0.039218750000000004,0.015,0.1,34
PHOSPHORUS_TOTAL,4AROA180.21,9,0.04043478260869565,0.01,0.08499999999999999,23
PHOSPHORUS_TOTAL,4AROA180.21,10,0.033273809523809525,0.01,0.075,29
PHOSPHORUS_TOTAL,4AROA183.64,5,0.0306,0.01,0.06,25
PHOSPHORUS_TOTAL,4AROA183.64,6,0.029864864864864865,0.01,0.1,38
PHOSPHORUS_TOTAL,4AROA183.64,7,0.03006666666666667,0.01,0.055,25
PHOSPHORUS_TOTAL,4AROA183.64,8,0.04261904761904762,0.01,0.11499999999999999,37
PHOSPHORUS_TOTAL,4AROA183.64,9,0.03210144927536232,0.02,0.075,23
PHOSPHORUS_TOTAL,4AROA183.64,10,0.03314516129032258,0.01,0.085,32
PHOSPHORUS_TOTAL,4AROA192.55,5,0.08851851851851852,0.03,0.2,31
PHOSPHORUS_TOTAL,4AROA192.55,6,0.10153846153846155,0.03,0.3,32
PHOSPHORUS_TOTAL,4AROA192.55,7,0.08444444444444445,0.03,0.1,33
PHOSPHORUS_TOTAL,4AROA192.55,8,0.0932,0.03,0.2,33
PHOSPHORUS_TOTAL,4AROA192.55,9,0.13607142857142857,0.02,1,32
PHOSPHORUS_TOTAL,4AROA192.55,10,0.0925925925925926,0.03,0.2,32
PHOSPHORUS_TOTAL,4AROA192.94,5,0.0436,0.02,0.18,25
PHOSPHORUS_TOTAL,4AROA192.94,6,0.04426470588235294,0.015,0.08,35
PHOSPHORUS_TOTAL,4AROA192.94,7,0.04692307692307692,0.02,0.09,26
PHOSPHORUS_TOTAL,4AROA192.94,8,0.05242424242424243,0.03,0.11,35
PHOSPHORUS_TOTAL,4AROA192.94,9,0.03956521739130435,0.02,0.08,23
PHOSPHORUS_TOTAL,4AROA192.94,10,0.057298850574712644,0.03,0.19,30
PHOSPHORUS_TOTAL,4AROA196.05,5,0.04476190476190476,0.02,0.18,24
PHOSPHORUS_TOTAL,4AROA196.05,6,0.055468750000000004,0.02,0.16,37
PHOSPHORUS_TOTAL,4AROA196.05,7,0.04818181818181818,0.02,0.12,25
PHOSPHORUS_TOTAL,4AROA196.05,8,0.06125,0.02,0.22,39
PHOSPHORUS_TOTAL,4AROA196.05,9,0.04,0.02,0.06,24
PHOSPHORUS_TOTAL,4AROA196.05,10,0.05758620689655172,0.03,0.35,33
PHOSPHORUS_TOTAL,4ASRE046.90,5,0.016041666666666666,0,0.05333333333333334,18
PHOSPHORUS_TOTAL,4ASRE046.90,6,0.0203125,0,0.09999999999999999,22
PHOSPHORUS_TOTAL,4ASRE046.90,7,0.011770833333333333,0,0.034999999999999996,21
PHOSPHORUS_TOTAL,4ASRE046.90,8,0.013444444444444445,0,0.030000000000000002,23
PHOSPHORUS_TOTAL,4ASRE046.90,9,0.01880952380952381,0.01,0.07666666666666666,19
PHOSPHORUS_TOTAL,4ASRE046.90,10,0.01380952380952381,0,0.025,17
PHOSPHORUS_TOTAL,4ASRE048.98,5,0.012291666666666668,0,0.023333333333333334,17
PHOSPHORUS_TOTAL,4ASRE048.98,6,0.0128125,0.01,0.03,16
PHOSPHORUS_TOTAL,4ASRE048.98,7,0.015520833333333334,0,0.07,16
PHOSPHORUS_TOTAL,4ASRE048.98,8,0.015000000000000001,0,0.04,15
PHOSPHORUS_TOTAL,4ASRE048.98,9,0.015833333333333335,0.01,0.04,14
PHOSPHORUS_TOTAL,4ASRE048.98,10,0.015357142857142857,0,0.05,14
PHOSPHORUS_TOTAL,4ASRE052.31,5,0.014583333333333334,0.005,0.026666666666666665,13
PHOSPHORUS_TOTAL,4ASRE052.31,6,0.018611111111111113,0.005,0.045,12
PHOSPHORUS_TOTAL,4ASRE052.31,7,0.015303030303030303,0,0.045,11
PHOSPHORUS_TOTAL,4ASRE052.31,8,0.013194444444444444,0.01,0.02,12
PHOSPHORUS_TOTAL,4ASRE052.31,9,0.017166666666666667,0.01,0.025,10
PHOSPHORUS_TOTAL,4ASRE052.31,10,0.021944444444444444,0.01,0.055,12
PHOSPHORUS_TOTAL,4ASRE056.06,5,0.02507936507936508,0.01,0.1,21
PHOSPHORUS_TOTAL,4ASRE056.06,6,0.017254901960784313,0.01,0.07333333333333333,17
PHOSPHORUS_TOTAL,4ASRE056.06,7,0.018055555555555557,0,0.055,18
PHOSPHORUS_TOTAL,4ASRE056.06,8,0.031176470588235295,0.005,0.1,17
PHOSPHORUS_TOTAL,4ASRE056.06,9,0.02266666666666667,0.01,0.04,15
PHOSPHORUS_TOTAL,4ASRE056.06,10,0.020714285714285716,0.01,0.04,15
PHOSPHORUS_TOTAL,4AWTH000.40,5,0.0144,0,0.034999999999999996,25
PHOSPHORUS_TOTAL,4AWTH000.40,6,0.014333333333333333,0,0.1,31
PHOSPHORUS_TOTAL,4AWTH000.40,7,0.0108,0,0.030000000000000002,25
PHOSPHORUS_TOTAL,4AWTH000.40,8,0.015654761904761904,0,0.1,29
PHOSPHORUS_TOTAL,4AWTH000.40,9,0.0132,0,0.034999999999999996,25
PHOSPHORUS_TOTAL,4AWTH000.40,10,0.018260869565217393,0,0.1,24
PHOSPHORUS_TOTAL,5ASRN000.66,5,0.3575,0.1,0.92,10
PHOSPHORUS_TOTAL,5ASRN000.66,6,1.0611111111111111,0.18,4.88,9
PHOSPHORUS_TOTAL,5ASRN000.66,7,1.8911111111111112,0.07,5.28,9
PHOSPHORUS_TOTAL,5ASRN000.66,8,0.51,0.05,1.18,9
PHOSPHORUS_TOTAL,5ASRN000.66,9,0.5366666666666666,0.25,0.82,9
PHOSPHORUS_TOTAL,5ASRN000.66,10,0.40444444444444444,0.1,1.83,9
PHOSPHORUS_TOTAL,6ACNR000.00,5,0.09100000000000001,0.01,0.1,12
PHOSPHORUS_TOTAL,6ACNR000.00,6,0.09100000000000001,0.01,0.1,13
PHOSPHORUS_TOTAL,6ACNR000.00,7,0.09100000000000001,0.01,0.1,15
PHOSPHORUS_TOTAL,6ACNR000.00,8,0.1,0.1,0.1,12
PHOSPHORUS_TOTAL,6ACNR000.00,9,0.1,0.1,0.1,12
PHOSPHORUS_TOTAL,6ACNR000.00,10,0.46099999999999997,0.01,3.8,13
PHOSPHORUS_TOTAL,6APNR008.15,5,0.101,0.01,0.2,13
PHOSPHORUS_TOTAL,6APNR008.15,6,0.093,0.03,0.1,14
PHOSPHORUS_TOTAL,6APNR008.15,7,0.092,0.02,0.1,15
PHOSPHORUS_TOTAL,6APNR008.15,8,0.11111111111111112,0.1,0.2,13
PHOSPHORUS_TOTAL,6APNR008.15,9,0.12222222222222223,0.1,0.2,13
PHOSPHORUS_TOTAL,6APNR008.15,10,0.131,0.01,0.3,13
PHOSPHORUS_TOTAL,7-LTR000.95,5,0.135,0.09,0.18,8
PHOSPHORUS_TOTAL,7-LTR000.95,6,0.13285714285714287,0.11,0.16,8
PHOSPHORUS_TOTAL,7-LTR000.95,7,0.17250000000000001,0.08,0.31,12
PHOSPHORUS_TOTAL,7-LTR000.95,8,0.28791666666666665,0.04,1.5,12
PHOSPHORUS_TOTAL,7-LTR000.95,9,0.13875,0.06,0.19,9
PHOSPHORUS_TOTAL,7-LTR000.95,10,0.14666666666666667,0.09,0.21,6
PHOSPHORUS_TOTAL,8-COL000.99,6,0.016,0,0.04,10
PHOSPHORUS_TOTAL,8-COL000.99,8,0.013000000000000001,0,0.02,10
PHOSPHORUS_TOTAL,8-COL000.99,10,0.017,0.01,0.02,10
PHOSPHORUS_TOTAL,8-NAR034.92,5,0.012727272727272728,0.01,0.02,11
PHOSPHORUS_TOTAL,8-NAR034.92,6,0.0125,0.005,0.02,12
PHOSPHORUS_TOTAL,8-NAR034.92,7,0.014545454545454545,0.01,0.02,11
PHOSPHORUS_TOTAL,8-NAR034.92,8,0.013846153846153847,0.01,0.02,13
PHOSPHORUS_TOTAL,8-NAR034.92,9,0.013333333333333334,0.01,0.02,9
PHOSPHORUS_TOTAL,8-NAR034.92,10,0.013846153846153847,0,0.03,13
PHOSPHORUS_TOTAL,8-NAR043.00,5,0.013333333333333334,0.01,0.02,9
PHOSPHORUS_TOTAL,8-NAR043.00,6,0.025192307692307694,0,0.19,13
PHOSPHORUS_TOTAL,8-NAR043.00,7,0.012,0.01,0.02,10
PHOSPHORUS_TOTAL,8-NAR043.00,8,0.014615384615384615,0,0.02,13
PHOSPHORUS_TOTAL,8-NAR043.00,9,0.013333333333333334,0.01,0.02,9
PHOSPHORUS_TOTAL,8-NAR043.00,10,0.012857142857142857,0,0.02,14
PHOSPHORUS_TOTAL,8-NAR047.69,5,0.018125,0.01,0.04,16
PHOSPHORUS_TOTAL,8-NAR047.69,6,0.01381578947368421,0.01,0.02,19
PHOSPHORUS_TOTAL,8-NAR047.69,7,0.013611111111111112,0.01,0.02,18
PHOSPHORUS_TOTAL,8-NAR047.69,8,0.015,0.01,0.02,23
PHOSPHORUS_TOTAL,8-NAR047.69,9,0.019375,0.01,0.04,16
PHOSPHORUS_TOTAL,8-NAR047.69,10,0.015714285714285715,0,0.02,21
PHOSPHORUS_TOTAL,8-NAR054.17,5,0.05181818181818182,0.03,0.095,11
PHOSPHORUS_TOTAL,8-NAR054.17,6,0.038026315789473686,0.02,0.07,19
PHOSPHORUS_TOTAL,8-NAR054.17,7,0.041176470588235294,0.02,0.115,17
PHOSPHORUS_TOTAL,8-NAR054.17,8,0.036375,0.02,0.055,20
PHOSPHORUS_TOTAL,8-NAR054.17,9,0.03535714285714286,0.02,0.06,14
PHOSPHORUS_TOTAL,8-NAR054.17,10,0.029444444444444443,0.01,0.04,18
PHOSPHORUS_TOTAL,8-NAR058.01,5,0.05333333333333334,0.05,0.06,3
PHOSPHORUS_TOTAL,8-NAR058.01,6,0.079375,0.05,0.11,12
PHOSPHORUS_TOTAL,8-NAR058.01,7,0.087,0.08,0.095,5
PHOSPHORUS_TOTAL,8-NAR058.01,8,0.097,0.07,0.13,15
PHOSPHORUS_TOTAL,8-NAR058.01,9,0.101,0.08,0.14500000000000002,5
PHOSPHORUS_TOTAL,8-NAR058.01,10,0.065625,0.03,0.1,12
PHOSPHORUS_TOTAL,8-PLT001.34,6,0.026666666666666665,0.02,0.03,12
PHOSPHORUS_TOTAL,8-PLT001.34,8,0.029166666666666667,0.02,0.04,12
PHOSPHORUS_TOTAL,8-PLT001.34,10,0.03166666666666667,0.02,0.04,12
PHOSPHORUS_TOTAL,8-PMC002.13,5,0.028333333333333335,0.02,0.04,7
PHOSPHORUS_TOTAL,8-PMC002.13,6,0.01818181818181818,0.01,0.02,13
PHOSPHORUS_TOTAL,8-PMC002.13,7,0.02090909090909091,0.02,0.03,14
PHOSPHORUS_TOTAL,8-PMC002.13,8,0.02181818181818182,0.02,0.03,12
PHOSPHORUS_TOTAL,8-PMC002.13,9,0.024545454545454544,0.01,0.04,11
PHOSPHORUS_TOTAL,8-PMC002.13,10,0.024615384615384615,0.01,0.04,14
PHOSPHORUS_TOTAL,8-PMC007.15,5,0.052142857142857144,0.04,0.08,7
PHOSPHORUS_TOTAL,8-PMC007.15,6,0.059166666666666666,0.025,0.08,15
PHOSPHORUS_TOTAL,8-PMC007.15,7,0.055,0.03,0.075,16
PHOSPHORUS_TOTAL,8-PMC007.15,8,0.06109375,0.04,0.085,16
PHOSPHORUS_TOTAL,8-PMC007.15,9,0.0645,0.04,0.12,10
PHOSPHORUS_TOTAL,8-PMC007.15,10,0.056363636363636366,0.04,0.09,11
PHOSPHORUS_TOTAL,8-PMC008.60,6,0.1690909090909091,0.11,0.23,11
PHOSPHORUS_TOTAL,8-PMC008.60,8,0.1990909090909091,0.15,0.24,11
PHOSPHORUS_TOTAL,8-PMC008.60,10,0.13272727272727272,0.07,0.23,11
PHOSPHORUS_TOTAL,9-NEW087.14,5,0.01863095238095238,0.01,0.04,31
PHOSPHORUS_TOTAL,9-NEW087.14,6,0.030989583333333334,0.01,0.3,36
PHOSPHORUS_TOTAL,9-NEW087.14,7,0.01908045977011494,0.01,0.06,33
PHOSPHORUS_TOTAL,9-NEW087.14,8,0.026464646464646465,0.006666666666666667,0.1,38
PHOSPHORUS_TOTAL,9-NEW087.14,9,0.02326388888888889,0.01,0.055,28
PHOSPHORUS_TOTAL,9-NEW087.14,10,0.02564367816091954,0.008666666666666666,0.1,33
PHOSPHORUS_TOTAL,9-NEW089.34,5,0.019583333333333335,0.01,0.05,31
PHOSPHORUS_TOTAL,9-NEW089.34,6,0.02761111111111111,0.01,0.2,34
PHOSPHORUS_TOTAL,9-NEW089.34,7,0.028035714285714285,0.01,0.13,33
PHOSPHORUS_TOTAL,9-NEW089.34,8,0.024322916666666666,0,0.1,38
PHOSPHORUS_TOTAL,9-NEW089.34,9,0.022152777777777778,0.01,0.045000000000000005,28
PHOSPHORUS_TOTAL,9-NEW089.34,10,0.027117283950617285,0.01,0.1,32
PHOSPHORUS_TOTAL,9-NEW092.66,5,0.025961538461538463,0.01,0.07333333333333333,30
